,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
177,2014,33.0,23.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
178,1820,899.0,403.0,0.0,56.0,34.0,8.0,94.0,38.0,58.0,23.0,10.0,8.0,496.0,20.0,39.0,29.0,28.0,65.0,86.0,76.0,37.0,18.0,12.0
179,2018,26.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
180,2001,133.0,71.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,2.0,2.0,61.0,0.0,1.0,0.0,18.0,9.0,0.0,0.0,6.0,8.0,9.0
181,1207,2657.0,1261.0,43.0,80.0,127.0,39.0,109.0,85.0,110.0,73.0,25.0,8.0,1396.0,16.0,93.0,217.0,150.0,102.0,245.0,161.0,120.0,26.0,3.0
182,1411,1682.0,726.0,29.0,56.0,37.0,44.0,140.0,109.0,72.0,29.0,23.0,0.0,953.0,19.0,74.0,53.0,80.0,117.0,143.0,88.0,73.0,39.0,22.0
183,1907,1153.0,523.0,28.0,49.0,84.0,38.0,46.0,30.0,54.0,33.0,25.0,0.0,631.0,5.0,46.0,12.0,179.0,15.0,107.0,134.0,19.0,25.0,1.0
184,1803,3019.0,1496.0,11.0,125.0,156.0,88.0,222.0,171.0,190.0,118.0,56.0,4.0,1522.0,34.0,124.0,126.0,65.0,272.0,171.0,232.0,112.0,80.0,8.0
185,1408,1672.0,822.0,13.0,82.0,73.0,43.0,161.0,55.0,80.0,66.0,27.0,4.0,850.0,15.0,72.0,38.0,91.0,105.0,146.0,89.0,72.0,39.0,11.0
186,1909,81.0,33.0,2.0,1.0,0.0,2.0,5.0,0.0,2.0,3.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,7.0,3.0,8.0,2.0,1.0,1.0
187,1208,1071.0,395.0,4.0,21.0,14.0,7.0,38.0,35.0,81.0,23.0,7.0,3.0,675.0,11.0,61.0,62.0,43.0,67.0,82.0,89.0,33.0,46.0,21.0
188,0207,94.0,74.0,0.0,36.0,0.0,13.0,0.0,1.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
189,0202,753.0,330.0,0.0,30.0,34.0,49.0,33.0,18.0,31.0,14.0,0.0,0.0,423.0,0.0,49.0,47.0,15.0,34.0,48.0,43.0,7.0,0.0,0.0
190,0306,373.0,302.0,22.0,38.0,20.0,35.0,72.0,50.0,47.0,13.0,6.0,0.0,70.0,14.0,25.0,3.0,0.0,12.0,3.0,9.0,0.0,6.0,0.0
191,0302,5.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2103,262.0,97.0,31.0,10.0,0.0,13.0,41.0,0.0,0.0,0.0,0.0,0.0,165.0,16.0,118.0,0.0,10.0,5.0,0.0,2.0,13.0,0.0,0.0
193,2114,47.0,33.0,0.0,5.0,22.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
194,2201,529.0,148.0,9.0,35.0,65.0,16.0,9.0,1.0,2.0,4.0,0.0,0.0,379.0,33.0,185.0,52.0,34.0,21.0,2.0,12.0,7.0,0.0,0.0
195,2205,70.0,11.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,4.0,19.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0
